Price,Close,High,Low,Open,Volume,Prediccion_RNN,Precio_Real
2021-03-30,8595.2001953125,8612.2998046875,8532.400390625,8542.900390625,171860100.0,8513.207,8595.2001953125
2021-03-31,8580.0,8652.2001953125,8568.0,8594.7001953125,265542300.0,8560.652,8580.0
2021-04-01,8577.599609375,8610.099609375,8542.7001953125,8595.599609375,150979000.0,8582.45,8577.599609375
2021-04-06,8634.599609375,8691.900390625,8615.5,8673.2001953125,201717300.0,8599.789,8634.599609375
2021-04-07,8597.400390625,8661.7998046875,8592.2001953125,8648.2998046875,137394800.0,8615.496,8597.400390625
2021-04-08,8637.7998046875,8637.7998046875,8564.400390625,8626.5,165761800.0,8624.111,8637.7998046875
2021-04-09,8565.7998046875,8647.400390625,8565.7998046875,8639.2998046875,133458400.0,8622.117,8565.7998046875
2021-04-12,8532.599609375,8556.900390625,8481.0,8556.099609375,131409400.0,8585.577,8532.599609375
2021-04-13,8525.099609375,8568.2998046875,8467.2998046875,8533.2001953125,152574000.0,8556.403,8525.099609375
2021-04-14,8588.400390625,8595.7001953125,8510.099609375,8532.599609375,133519000.0,8527.202,8588.400390625
2021-04-15,8571.599609375,8621.900390625,8564.7001953125,8603.099609375,146073800.0,8567.672,8571.599609375
2021-04-16,8613.5,8656.400390625,8553.599609375,8585.0,176861600.0,8590.94,8613.5
2021-04-19,8711.400390625,8741.400390625,8609.2998046875,8613.7998046875,171375300.0,8600.414,8711.400390625
2021-04-20,8459.400390625,8703.900390625,8450.7001953125,8699.400390625,214621600.0,8696.642,8459.400390625
2021-04-21,8519.7998046875,8566.2998046875,8426.2001953125,8492.900390625,175189200.0,8554.952,8519.7998046875
2021-04-22,8656.7998046875,8656.7998046875,8527.5,8548.599609375,136381300.0,8496.277,8656.7998046875
2021-04-23,8618.599609375,8674.0,8571.7001953125,8629.400390625,118119300.0,8625.51,8618.599609375
2021-04-26,8701.900390625,8714.599609375,8590.599609375,8629.900390625,162998200.0,8639.918,8701.900390625
2021-04-27,8756.7001953125,8756.7001953125,8655.2998046875,8690.7998046875,183162900.0,8667.865,8756.7001953125
2021-04-28,8799.599609375,8815.900390625,8717.599609375,8779.099609375,218196700.0,8754.808,8799.599609375
2021-04-29,8823.2001953125,8869.900390625,8801.400390625,8821.7998046875,261774400.0,8783.616,8823.2001953125
2021-04-30,8815.0,8860.400390625,8808.599609375,8822.2998046875,267612000.0,8819.298,8815.0
2021-05-03,8893.7001953125,8904.7001953125,8796.2998046875,8821.599609375,150399700.0,8830.899,8893.7001953125
2021-05-04,8830.400390625,9002.400390625,8811.900390625,8906.0,231895800.0,8869.538,8830.400390625
2021-05-05,8967.7998046875,8967.7998046875,8881.400390625,8896.7001953125,180443400.0,8873.089,8967.7998046875
2021-05-06,8982.2001953125,9010.5,8912.2001953125,8982.599609375,188334200.0,8921.149,8982.2001953125
2021-05-07,9059.2001953125,9065.900390625,8982.900390625,9042.0,191889900.0,8980.056,9059.2001953125
2021-05-10,9144.2998046875,9149.099609375,9061.099609375,9121.5,237075400.0,9050.401,9144.2998046875
2021-05-11,8987.2001953125,9078.7001953125,8948.099609375,9065.099609375,232088700.0,9118.342,8987.2001953125
2021-05-12,9007.7001953125,9055.2001953125,8953.400390625,8990.2001953125,195759200.0,9044.862,9007.7001953125
2021-05-13,8966.2001953125,8989.599609375,8804.2998046875,8932.7001953125,173524400.0,9009.83,8966.2001953125
2021-05-14,9145.599609375,9149.0,9005.900390625,9036.2998046875,161364300.0,8982.688,9145.599609375
2021-05-17,9155.599609375,9203.0,9099.5,9166.7001953125,164174400.0,9080.598,9155.599609375
2021-05-18,9183.900390625,9241.5,9127.2001953125,9214.2001953125,176037400.0,9172.309,9183.900390625
2021-05-19,9070.7001953125,9164.7001953125,8977.900390625,9121.400390625,200253900.0,9172.475,9070.7001953125
2021-05-20,9124.2998046875,9124.2998046875,8997.2001953125,9112.099609375,138305200.0,9109.927,9124.2998046875
2021-05-21,9204.0,9223.900390625,9110.599609375,9129.599609375,175406200.0,9111.754,9204.0
2021-05-24,9205.5,9243.2001953125,9170.7998046875,9230.400390625,91842700.0,9162.235,9205.5
2021-05-25,9208.7001953125,9245.599609375,9197.0,9220.900390625,147285300.0,9205.622,9208.7001953125
2021-05-26,9196.900390625,9243.400390625,9144.900390625,9232.0,160831700.0,9215.404,9196.900390625
2021-05-27,9186.099609375,9254.7001953125,9173.5,9183.7998046875,325441300.0,9202.454,9186.099609375
2021-05-28,9224.599609375,9243.2998046875,9204.2998046875,9237.7998046875,192320800.0,9182.594,9224.599609375
2021-05-31,9148.900390625,9226.099609375,9148.900390625,9224.2001953125,102386400.0,9198.132,9148.900390625
2021-06-01,9189.7001953125,9226.7998046875,9137.2001953125,9167.2998046875,143121400.0,9177.518,9189.7001953125
2021-06-02,9180.7001953125,9216.0,9152.0,9198.2998046875,137506400.0,9170.647,9180.7001953125
2021-06-03,9142.400390625,9189.400390625,9086.599609375,9179.7998046875,164216700.0,9179.651,9142.400390625
2021-06-04,9088.2998046875,9158.7998046875,9071.2001953125,9144.5,131208100.0,9145.211,9088.2998046875
2021-06-07,9163.599609375,9175.900390625,9042.0,9076.099609375,129664800.0,9089.295,9163.599609375
2021-06-08,9153.599609375,9204.7998046875,9110.599609375,9159.599609375,144263700.0,9148.263,9153.599609375
2021-06-09,9156.099609375,9185.0,9128.7998046875,9157.2001953125,124744700.0,9143.44,9156.099609375
2021-06-10,9133.7998046875,9205.099609375,9113.099609375,9190.7998046875,154773800.0,9151.72,9133.7998046875
2021-06-11,9205.0,9211.7998046875,9131.099609375,9144.0,107059800.0,9135.291,9205.0
2021-06-14,9281.099609375,9302.7001953125,9233.0,9238.7001953125,135889000.0,9175.719,9281.099609375
2021-06-15,9230.7001953125,9310.7998046875,9220.7001953125,9310.7998046875,119439700.0,9244.486,9230.7001953125
2021-06-16,9202.2001953125,9274.599609375,9201.0,9266.2998046875,161804400.0,9242.051,9202.2001953125
2021-06-17,9195.900390625,9272.0,9170.7001953125,9178.7998046875,203696100.0,9204.86,9195.900390625
2021-06-18,9030.599609375,9185.400390625,8976.400390625,9166.2998046875,452775400.0,9199.757,9030.599609375
2021-06-21,9051.7001953125,9063.2001953125,8906.0,8970.099609375,167378300.0,9080.224,9051.7001953125
2021-06-22,9053.2998046875,9073.7001953125,8998.7998046875,9073.7001953125,137668000.0,9024.548,9053.2998046875
2021-06-23,8954.099609375,9092.7001953125,8954.099609375,9072.2001953125,112812200.0,9046.493,8954.099609375
2021-06-24,9074.099609375,9098.099609375,8985.099609375,9015.400390625,130938500.0,8984.862,9074.099609375
2021-06-25,9095.0,9107.2001953125,9034.599609375,9101.0,130343900.0,9017.756,9095.0
2021-06-28,8913.7001953125,9083.5,8913.7001953125,9075.5,152784500.0,9089.376,8913.7001953125
2021-06-29,8915.099609375,8957.599609375,8884.7998046875,8897.400390625,142239100.0,8959.58,8915.099609375
2021-06-30,8821.2001953125,8903.7001953125,8765.2998046875,8892.7001953125,190176400.0,8908.067,8821.2001953125
2021-07-01,8932.2998046875,8957.7998046875,8862.2001953125,8862.2998046875,122723600.0,8854.303,8932.2998046875
2021-07-02,8907.599609375,8968.099609375,8873.599609375,8951.7001953125,115691700.0,8881.71,8907.599609375
2021-07-05,8946.400390625,8965.5,8862.400390625,8900.5,100801100.0,8910.396,8946.400390625
2021-07-06,8860.7998046875,8959.900390625,8837.2001953125,8924.099609375,152719800.0,8935.184,8860.7998046875
2021-07-07,8854.5,8904.5,8826.0,8877.900390625,149997700.0,8877.598,8854.5
2021-07-08,8650.099609375,8772.900390625,8597.7998046875,8768.099609375,201968800.0,8850.528,8650.099609375
2021-07-09,8776.599609375,8780.7001953125,8654.5,8680.7998046875,141622900.0,8701.538,8776.599609375
2021-07-12,8816.7001953125,8822.0,8696.7998046875,8791.900390625,103461800.0,8723.287,8816.7001953125
2021-07-13,8694.7998046875,8832.2001953125,8676.7001953125,8824.2998046875,133852800.0,8814.345,8694.7998046875
2021-07-14,8658.2998046875,8712.0,8625.599609375,8674.7001953125,120506000.0,8725.243,8658.2998046875
2021-07-15,8527.0,8626.400390625,8507.400390625,8626.400390625,131271100.0,8657.251,8527.0
2021-07-16,8506.2001953125,8607.400390625,8423.099609375,8546.599609375,147772600.0,8583.804,8506.2001953125
2021-07-19,8301.7001953125,8455.2001953125,8252.2001953125,8450.900390625,212387300.0,8491.112,8301.7001953125
2021-07-20,8358.0,8384.7998046875,8265.599609375,8337.7998046875,155554100.0,8366.052,8358.0
2021-07-21,8567.0,8585.400390625,8384.2998046875,8390.900390625,160923000.0,8341.865,8567.0
2021-07-22,8621.7998046875,8683.7001953125,8601.5,8604.099609375,140853100.0,8482.42,8621.7998046875
2021-07-23,8717.2001953125,8757.5,8652.099609375,8657.400390625,123289800.0,8603.948,8717.2001953125
2021-07-26,8775.2001953125,8786.7001953125,8630.7001953125,8655.099609375,136517300.0,8688.075,8775.2001953125
2021-07-27,8699.2001953125,8768.5,8651.7001953125,8723.7001953125,131607900.0,8750.659,8699.2001953125
2021-07-28,8733.7001953125,8774.599609375,8691.7998046875,8716.900390625,153261800.0,8750.374,8733.7001953125
2021-07-29,8786.2998046875,8840.7001953125,8753.7998046875,8765.099609375,188717200.0,8712.737,8786.2998046875
2021-07-30,8675.7001953125,8753.5,8665.7001953125,8737.5,203148300.0,8780.807,8675.7001953125
2021-08-02,8758.7001953125,8815.2001953125,8723.2998046875,8723.2998046875,140846000.0,8726.941,8758.7001953125
2021-08-03,8772.7998046875,8824.2001953125,8735.599609375,8780.2001953125,131903900.0,8731.461,8772.7998046875
2021-08-04,8792.900390625,8806.599609375,8735.400390625,8806.599609375,117417500.0,8773.029,8792.900390625
2021-08-05,8836.5,8842.2998046875,8747.400390625,8780.0,108944800.0,8792.056,8836.5
2021-08-06,8879.0,8892.599609375,8796.7998046875,8839.900390625,139018600.0,8820.093,8879.0
2021-08-09,8865.900390625,8893.7001953125,8843.599609375,8870.2001953125,102353900.0,8879.382,8865.900390625
2021-08-10,8899.0,8903.2001953125,8842.400390625,8867.599609375,106389600.0,8880.3545,8899.0
2021-08-11,8975.7998046875,8981.5,8911.900390625,8915.900390625,112210300.0,8890.05,8975.7998046875
2021-08-12,8979.400390625,8999.599609375,8961.5,8974.099609375,98153900.0,8969.356,8979.400390625
2021-08-13,8999.7998046875,9015.7001953125,8978.099609375,8987.900390625,90564900.0,8985.355,8999.7998046875
2021-08-16,8926.599609375,8979.900390625,8900.2001953125,8933.7001953125,96313400.0,9016.528,8926.599609375
2021-08-17,8865.7001953125,8880.2001953125,8833.2998046875,8872.400390625,128850900.0,8954.551,8865.7001953125
2021-08-18,8970.2001953125,8978.2998046875,8845.900390625,8852.7001953125,112288100.0,8873.695,8970.2001953125
2021-08-19,8902.2001953125,8952.2001953125,8809.2001953125,8839.900390625,137588100.0,8946.317,8902.2001953125
2021-08-20,8915.2998046875,8941.099609375,8851.5,8893.7001953125,126918700.0,8914.334,8915.2998046875
2021-08-23,8968.099609375,8989.900390625,8910.900390625,8973.400390625,91085100.0,8905.811,8968.099609375
2021-08-24,8948.599609375,9010.900390625,8884.2998046875,8996.099609375,101636400.0,8962.817,8948.599609375
2021-08-25,8977.400390625,9000.0,8947.2998046875,8958.7001953125,128024000.0,8951.379,8977.400390625
2021-08-26,8892.7001953125,8946.400390625,8890.099609375,8945.0,101735300.0,8964.275,8892.7001953125
2021-08-27,8922.2001953125,8924.099609375,8848.900390625,8899.099609375,74733200.0,8932.356,8922.2001953125
2021-08-30,8867.900390625,8936.2001953125,8853.0,8925.7001953125,54118400.0,8902.025,8867.900390625
2021-08-31,8846.599609375,8913.2001953125,8783.2998046875,8880.599609375,185163000.0,8887.218,8846.599609375
2021-09-01,8991.5,9055.5,8923.7001953125,8923.7001953125,132646000.0,8852.455,8991.5
2021-09-02,8981.400390625,9020.7001953125,8958.0,8982.099609375,100427500.0,8931.861,8981.400390625
2021-09-03,8864.0,8984.5,8852.599609375,8981.5,139726800.0,8988.945,8864.0
2021-09-06,8882.2998046875,8915.900390625,8874.2998046875,8889.5,67762300.0,8901.262,8882.2998046875
2021-09-07,8894.5,8899.7998046875,8848.5,8889.900390625,114239200.0,8865.478,8894.5
2021-09-08,8838.7001953125,8912.5,8748.2001953125,8856.5,155622500.0,8891.002,8838.7001953125
2021-09-09,8800.599609375,8828.599609375,8725.2001953125,8783.400390625,149890500.0,8853.184,8800.599609375
2021-09-10,8695.2998046875,8832.599609375,8668.400390625,8826.099609375,139696400.0,8807.35,8695.2998046875
2021-09-13,8816.099609375,8837.599609375,8721.400390625,8724.2001953125,115679900.0,8737.615,8816.099609375
2021-09-14,8780.0,8848.099609375,8751.7001953125,8801.400390625,128773000.0,8768.369,8780.0
2021-09-15,8635.400390625,8772.599609375,8629.0,8756.7001953125,178101000.0,8780.589,8635.400390625
2021-09-16,8733.7001953125,8757.400390625,8659.599609375,8659.599609375,186043200.0,8686.36,8733.7001953125
2021-09-17,8760.900390625,8858.2998046875,8760.900390625,8789.7001953125,588035300.0,8694.732,8760.900390625
2021-09-20,8655.400390625,8690.2998046875,8551.2001953125,8643.7001953125,277154700.0,8751.562,8655.400390625
2021-09-21,8756.0,8807.7998046875,8710.0,8710.0,194808200.0,8683.197,8756.0
2021-09-22,8808.400390625,8841.0,8772.599609375,8826.2998046875,173512900.0,8714.218,8808.400390625
2021-09-23,8876.900390625,8908.2998046875,8853.900390625,8882.0,151032900.0,8810.067,8876.900390625
2021-09-24,8873.099609375,8898.2998046875,8835.5,8848.5,140557900.0,8844.974,8873.099609375
2021-09-27,9002.900390625,9011.900390625,8881.2001953125,8925.099609375,203426300.0,8873.279,9002.900390625
2021-09-28,8769.400390625,9034.7001953125,8769.400390625,9014.2998046875,207454000.0,8969.609,8769.400390625
2021-09-29,8879.400390625,8895.7001953125,8784.0,8820.5,178659800.0,8841.761,8879.400390625
2021-09-30,8796.2998046875,8954.599609375,8785.0,8943.7001953125,195050400.0,8849.704,8796.2998046875
2021-10-01,8799.5,8807.7001953125,8654.7998046875,8693.400390625,182239800.0,8823.579,8799.5
2021-10-04,8791.7001953125,8882.099609375,8770.099609375,8801.7001953125,149564600.0,8791.626,8791.7001953125
2021-10-05,8927.400390625,8927.400390625,8784.7998046875,8803.2001953125,169714200.0,8806.456,8927.400390625
2021-10-06,8775.0,8884.900390625,8723.7998046875,8884.900390625,183948100.0,8885.856,8775.0
2021-10-07,8962.7998046875,8974.2998046875,8877.2001953125,8880.599609375,201215200.0,8819.741,8962.7998046875
2021-10-08,8955.0,9000.7998046875,8931.7998046875,8964.900390625,141240900.0,8906.965,8955.0
2021-10-11,8899.0,8965.7001953125,8875.5,8929.400390625,125070900.0,8952.419,8899.0
2021-10-12,8935.900390625,8935.900390625,8759.7998046875,8807.7001953125,163366100.0,8928.194,8935.900390625
2021-10-13,8881.400390625,8928.0,8861.400390625,8915.7001953125,191875300.0,8935.104,8881.400390625
2021-10-14,8925.0,9001.2001953125,8889.099609375,8944.5,155212800.0,8896.325,8925.0
2021-10-15,8997.0,9016.5,8944.099609375,8969.5,217374300.0,8907.873,8997.0
2021-10-18,8936.0,8994.599609375,8885.400390625,8984.400390625,139680500.0,8988.233,8936.0
2021-10-19,8996.2998046875,9020.0,8943.2001953125,8959.5,160869900.0,8944.228,8996.2998046875
2021-10-20,9017.900390625,9038.0,8958.900390625,8966.599609375,160127000.0,8977.139,9017.900390625
2021-10-21,8944.2998046875,8989.7001953125,8928.2998046875,8964.599609375,153309300.0,9010.742,8944.2998046875
2021-10-22,8906.400390625,8959.7001953125,8906.400390625,8952.2001953125,134363800.0,8966.427,8906.400390625
2021-10-25,8920.900390625,8963.7001953125,8891.900390625,8932.7998046875,159716400.0,8905.68,8920.900390625
2021-10-26,9001.599609375,9026.5,8915.7001953125,8925.5,137320700.0,8940.305,9001.599609375
2021-10-27,8972.2998046875,8999.099609375,8925.599609375,8995.099609375,167907900.0,8957.557,8972.2998046875
2021-10-28,9025.7998046875,9030.2001953125,8918.0,8958.900390625,180332000.0,8988.688,9025.7998046875
2021-10-29,9057.7001953125,9057.7001953125,8944.5,9002.599609375,228787400.0,9013.444,9057.7001953125
2021-11-01,9182.599609375,9198.099609375,9061.599609375,9064.599609375,164893900.0,9038.95,9182.599609375
2021-11-02,9105.7001953125,9162.2998046875,9102.0,9160.599609375,130170200.0,9136.787,9105.7001953125
2021-11-03,9030.7998046875,9084.7998046875,8989.5,9084.5,162875200.0,9138.602,9030.7998046875
2021-11-04,9039.400390625,9096.2001953125,9011.2998046875,9054.2998046875,221406600.0,9041.739,9039.400390625
2021-11-05,9130.599609375,9164.099609375,9001.2001953125,9038.0,193267200.0,9049.818,9130.599609375
2021-11-08,9070.7998046875,9156.599609375,9069.5,9133.099609375,135353600.0,9099.681,9070.7998046875
2021-11-09,9074.900390625,9128.5,9043.2998046875,9051.0,132145800.0,9074.411,9074.900390625
2021-11-10,9141.7998046875,9150.7001953125,9059.599609375,9059.599609375,146839500.0,9083.515,9141.7998046875
2021-11-11,9092.2001953125,9164.099609375,9079.0,9127.900390625,150325800.0,9117.356,9092.2001953125
2021-11-12,9080.7998046875,9093.599609375,9045.2001953125,9079.599609375,119663100.0,9099.147,9080.7998046875
2021-11-15,9095.7001953125,9104.7001953125,8992.400390625,9036.099609375,144108200.0,9079.939,9095.7001953125
2021-11-16,9040.2001953125,9118.0,9037.5,9086.099609375,155279200.0,9082.619,9040.2001953125
2021-11-17,8993.400390625,9046.2998046875,8993.400390625,9042.900390625,139172900.0,9064.048,8993.400390625
2021-11-18,8903.2001953125,9013.2001953125,8885.7998046875,8984.7001953125,181599400.0,9011.087,8903.2001953125
2021-11-19,8753.2001953125,8954.2998046875,8713.2001953125,8942.0,278697700.0,8921.907,8753.2001953125
2021-11-22,8821.2998046875,8846.2998046875,8737.2998046875,8774.099609375,204208200.0,8799.956,8821.2998046875
2021-11-23,8815.099609375,8873.400390625,8700.099609375,8763.0,196115700.0,8788.99,8815.099609375
2021-11-24,8792.0,8865.599609375,8759.2001953125,8827.5,174078100.0,8812.268,8792.0
2021-11-25,8840.900390625,8850.099609375,8795.099609375,8814.599609375,118560500.0,8783.057,8840.900390625
2021-11-26,8402.7001953125,8592.2998046875,8386.900390625,8592.2998046875,453060000.0,8819.84,8402.7001953125
2021-11-29,8455.2001953125,8562.0,8431.7001953125,8487.599609375,240648500.0,8544.693,8455.2001953125
2021-11-30,8305.099609375,8414.0,8260.7001953125,8345.5,369395400.0,8421.583,8305.099609375
2021-12-01,8452.599609375,8474.2001953125,8342.0,8357.099609375,203999700.0,8349.145,8452.599609375
2021-12-02,8300.7998046875,8390.0,8264.2998046875,8335.7001953125,197930100.0,8390.14,8300.7998046875
2021-12-03,8241.7001953125,8374.2998046875,8210.2001953125,8371.900390625,169541900.0,8343.563,8241.7001953125
2021-12-06,8439.7001953125,8446.7001953125,8288.599609375,8323.7998046875,143535600.0,8267.815,8439.7001953125
2021-12-07,8559.5,8560.900390625,8472.7001953125,8523.599609375,170695000.0,8348.694,8559.5
2021-12-08,8478.400390625,8582.400390625,8462.5,8527.599609375,221534000.0,8500.834,8478.400390625
2021-12-09,8399.599609375,8490.2998046875,8394.2998046875,8490.2998046875,144639700.0,8511.378,8399.599609375
2021-12-10,8360.2001953125,8410.400390625,8339.5,8356.7001953125,116318700.0,8433.158,8360.2001953125
2021-12-13,8322.7001953125,8408.900390625,8289.599609375,8380.599609375,140412000.0,8387.392,8322.7001953125
2021-12-14,8378.5,8411.7001953125,8356.2001953125,8358.7998046875,163938900.0,8332.369,8378.5
2021-12-15,8275.0,8382.900390625,8268.0,8382.900390625,147413800.0,8345.334,8275.0
2021-12-16,8380.0,8433.7001953125,8356.7998046875,8387.400390625,198862600.0,8334.919,8380.0
2021-12-17,8311.599609375,8344.400390625,8246.7998046875,8328.5,323190600.0,8352.422,8311.599609375
2021-12-20,8242.400390625,8271.7001953125,8082.39990234375,8113.5,172112600.0,8331.597,8242.400390625
2021-12-21,8387.5,8394.2001953125,8274.7998046875,8344.7001953125,143384500.0,8263.601,8387.5
2021-12-22,8459.099609375,8461.7998046875,8373.2001953125,8388.900390625,115841000.0,8345.39,8459.099609375
2021-12-23,8563.7001953125,8587.7001953125,8469.7001953125,8476.7998046875,142486900.0,8446.218,8563.7001953125
2021-12-27,8622.099609375,8634.2998046875,8508.400390625,8512.2001953125,93359100.0,8561.515,8622.099609375
2021-12-28,8688.900390625,8703.599609375,8617.0,8623.5,90378100.0,8601.085,8688.900390625
2021-12-29,8673.7001953125,8697.599609375,8641.2998046875,8691.5,110775600.0,8709.381,8673.7001953125
2021-12-30,8713.7998046875,8728.0,8661.5,8665.7998046875,127210400.0,8687.632,8713.7998046875
2022-01-03,8761.2001953125,8808.099609375,8725.0,8729.7001953125,117500900.0,8712.918,8761.2001953125
2022-01-04,8795.7998046875,8834.099609375,8784.7001953125,8821.599609375,192378100.0,8764.953,8795.7998046875
2022-01-05,8790.7998046875,8821.599609375,8768.099609375,8799.599609375,146051700.0,8781.479,8790.7998046875
2022-01-06,8789.900390625,8789.900390625,8628.900390625,8664.599609375,174962400.0,8820.972,8789.900390625
2022-01-07,8751.7998046875,8796.5,8709.5,8781.900390625,170218700.0,8802.143,8751.7998046875
2022-01-10,8706.900390625,8775.400390625,8679.5,8771.400390625,183558300.0,8765.391,8706.900390625
2022-01-11,8755.900390625,8790.0,8719.0,8726.7998046875,169260700.0,8736.906,8755.900390625
2022-01-12,8770.2998046875,8804.099609375,8754.7998046875,8803.099609375,164262600.0,8748.853,8770.2998046875
2022-01-13,8816.900390625,8817.099609375,8750.2998046875,8755.900390625,155323200.0,8778.263,8816.900390625
2022-01-14,8806.599609375,8810.099609375,8739.7001953125,8767.400390625,158545900.0,8817.494,8806.599609375
2022-01-17,8838.7001953125,8866.599609375,8829.400390625,8848.400390625,136556800.0,8803.594,8838.7001953125
2022-01-18,8781.599609375,8820.900390625,8761.7998046875,8811.0,158132300.0,8837.432,8781.599609375
2022-01-19,8774.900390625,8856.900390625,8749.0,8758.599609375,226234800.0,8812.435,8774.900390625
2022-01-20,8814.599609375,8825.7001953125,8737.7998046875,8783.2998046875,162948900.0,8770.084,8814.599609375
2022-01-21,8694.7001953125,8760.7998046875,8622.099609375,8702.2998046875,227841100.0,8812.323,8694.7001953125
2022-01-24,8417.7998046875,8673.5,8361.400390625,8660.0,275306600.0,8733.851,8417.7998046875
2022-01-25,8479.5,8529.900390625,8408.900390625,8488.400390625,200726000.0,8504.621,8479.5
2022-01-26,8620.2001953125,8696.400390625,8525.599609375,8526.599609375,206013700.0,8449.975,8620.2001953125
2022-01-27,8706.0,8740.599609375,8489.7998046875,8503.599609375,267817900.0,8566.046,8706.0
2022-01-28,8609.7998046875,8713.099609375,8515.0,8705.7001953125,187559100.0,8672.704,8609.7998046875
2022-01-31,8612.7998046875,8705.099609375,8564.599609375,8697.099609375,213539000.0,8642.852,8612.7998046875
2022-02-01,8726.7001953125,8745.099609375,8665.0,8679.900390625,208657000.0,8618.121,8726.7001953125
2022-02-02,8713.2001953125,8785.2001953125,8713.2001953125,8782.900390625,182818500.0,8681.821,8713.2001953125
2022-02-03,8689.400390625,8735.599609375,8660.099609375,8694.400390625,276245200.0,8710.048,8689.400390625
2022-02-04,8589.2998046875,8770.099609375,8551.099609375,8741.599609375,314163100.0,8702.814,8589.2998046875
2022-02-07,8558.400390625,8649.7998046875,8509.0,8646.2998046875,255601400.0,8644.723,8558.400390625
2022-02-08,8674.599609375,8702.2998046875,8572.5,8576.400390625,282897600.0,8572.774,8674.599609375
2022-02-09,8846.400390625,8850.2001953125,8716.900390625,8736.2998046875,262478800.0,8621.03,8846.400390625
2022-02-10,8886.2001953125,8912.2001953125,8819.099609375,8871.5,281274100.0,8780.5,8886.2001953125
2022-02-11,8798.099609375,8833.5,8766.5,8797.2998046875,213210700.0,8887.194,8798.099609375
2022-02-14,8573.7998046875,8643.2001953125,8504.5,8583.900390625,310665400.0,8834.997,8573.7998046875
2022-02-15,8718.0,8721.099609375,8521.2001953125,8533.2998046875,207323900.0,8653.99,8718.0
2022-02-16,8737.2001953125,8798.0,8678.2001953125,8735.2998046875,171253100.0,8665.305,8737.2001953125
2022-02-17,8671.099609375,8749.7001953125,8631.7998046875,8713.0,171634300.0,8736.433,8671.099609375
2022-02-18,8590.0,8708.0,8564.099609375,8678.900390625,189687500.0,8710.535,8590.0
2022-02-21,8488.900390625,8666.400390625,8439.0,8638.7998046875,164763000.0,8634.117,8488.900390625
2022-02-22,8493.2001953125,8551.099609375,8262.599609375,8295.2001953125,231609100.0,8520.378,8493.2001953125
2022-02-23,8440.099609375,8607.5,8410.7001953125,8519.099609375,190892300.0,8479.04,8440.099609375
2022-02-24,8198.5,8254.2001953125,8048.0,8084.2001953125,526124700.0,8450.843,8198.5
2022-02-25,8486.599609375,8496.5,8188.10009765625,8242.900390625,381377500.0,8285.034,8486.599609375
2022-02-28,8479.2001953125,8500.400390625,8286.900390625,8302.7998046875,396635800.0,8385.778,8479.2001953125
2022-03-01,8188.2001953125,8510.2998046875,8188.2001953125,8462.099609375,360174600.0,8479.384,8188.200195312501
2022-03-02,8321.0,8371.0,8071.2001953125,8145.89990234375,339701800.0,8288.847,8321.0
2022-03-03,8011.39990234375,8349.599609375,7978.39990234375,8296.099609375,297390300.0,8271.749,8011.399902343751
2022-03-04,7720.89990234375,8000.2001953125,7719.0,7988.5,395646300.0,8130.9546,7720.89990234375
2022-03-07,7644.60009765625,7769.7001953125,7287.7001953125,7510.39990234375,469180400.0,7795.7827,7644.600097656249
2022-03-08,7783.39990234375,7923.7001953125,7566.10009765625,7569.7998046875,372800500.0,7654.992,7783.39990234375
2022-03-09,8163.10009765625,8163.10009765625,7976.2998046875,8043.39990234375,358258700.0,7740.777,8163.10009765625
2022-03-10,8069.2998046875,8197.099609375,7997.2001953125,8166.5,320297800.0,8015.4795,8069.2998046875
2022-03-11,8142.10009765625,8375.2998046875,8068.10009765625,8115.2998046875,333210300.0,8098.5405,8142.10009765625
2022-03-14,8234.400390625,8313.400390625,8190.2998046875,8228.900390625,236741400.0,8128.6367,8234.400390625
2022-03-15,8236.099609375,8286.7001953125,8092.7001953125,8150.2001953125,238010100.0,8202.067,8236.099609375
2022-03-16,8380.400390625,8475.5,8324.599609375,8375.7001953125,331698500.0,8268.387,8380.400390625
2022-03-17,8412.0,8445.7998046875,8317.400390625,8409.5,243534800.0,8333.676,8412.0
2022-03-18,8417.599609375,8434.099609375,8309.2001953125,8422.400390625,336645800.0,8431.259,8417.599609375
2022-03-21,8389.2001953125,8465.599609375,8389.2001953125,8417.2998046875,149776400.0,8466.661,8389.2001953125
2022-03-22,8487.2001953125,8487.2001953125,8400.7001953125,8415.7001953125,176349800.0,8397.42,8487.2001953125
2022-03-23,8328.400390625,8522.2001953125,8328.400390625,8509.599609375,184043600.0,8473.698,8328.400390625
2022-03-24,8305.099609375,8380.0,8274.5,8352.099609375,175543500.0,8414.842,8305.099609375
2022-03-25,8330.599609375,8363.2001953125,8286.5,8314.099609375,156189000.0,8305.278,8330.599609375
2022-03-28,8365.599609375,8485.7001953125,8354.400390625,8354.400390625,167961800.0,8357.25,8365.599609375
2022-03-29,8614.599609375,8621.0,8419.7001953125,8451.0,257812200.0,8379.167,8614.599609375
2022-03-30,8550.599609375,8597.400390625,8508.900390625,8583.2998046875,185389000.0,8524.178,8550.599609375
2022-03-31,8445.099609375,8588.2998046875,8445.099609375,8562.599609375,220117500.0,8626.684,8445.099609375
2022-04-01,8503.7001953125,8533.0,8442.7998046875,8481.7001953125,150411500.0,8503.156,8503.7001953125
2022-04-04,8520.7998046875,8546.400390625,8432.900390625,8536.099609375,141856900.0,8500.293,8520.7998046875
